,x,Scipy,Wolfram_appro,Euler,modEuler,RK4,Err_Wolfram,Err_Euler,Err_modEuler,Err_RK4
146,7.336683417085427,5.759033685736868,5.759042775622977,5.778288434608584,5.725170581975495,5.725788115040782,0.0009089886109592271,1.9254748871715854,3.3863103761373026,3.3245570696085913
147,7.386934673366834,5.75956788766693,5.75957697941848,5.7788435368025715,5.7257007719191515,5.726318211094731,0.0009091751549838989,1.9275649135641615,3.3867115747778342,3.3249676572198794
148,7.437185929648241,5.760063889723276,5.760072983714393,5.779359075428981,5.726193052476431,5.726810402000686,0.0009093991116593259,1.9295185705704654,3.3870837246845475,3.3253487722590513
149,7.4874371859296485,5.7605241908652545,5.760533286057559,5.779837626896859,5.726649902005251,5.727267166014841,0.0009095192304187094,1.9313436031604958,3.387428886000343,3.3257024850413153
150,7.5376884422110555,5.760951145573859,5.7609602392883845,5.78028161912582,5.727073655283408,5.7276908378076135,0.0009093714525398866,1.933047355196127,3.3877490290451284,3.3260307766245667
151,7.5879396984924625,5.761346965051545,5.7613560585097705,5.780693338638614,5.727466510422402,5.7280836153784485,0.000909345822552865,1.9346373587069365,3.388045462914313,3.326334967309652
152,7.63819095477387,5.761713731854815,5.761722827825141,5.78107493742322,5.7278305355522345,5.728447566741523,0.0009095970325390113,1.9361205568404927,3.3883196302580743,3.3266165113292168
153,7.688442211055277,5.762053405279125,5.762062506845264,5.781428439563705,5.728167675276876,5.728784636382041,0.0009101566138980388,1.9375034284579762,3.3885730002248593,3.326876889708341
154,7.738693467336684,5.762367826901985,5.762376936964362,5.78175574763992,5.728479756900871,5.729096651483607,0.0009110062376471717,1.9387920737934827,3.388807000111438,3.327117541837854
155,7.788944723618091,5.7626587269491605,5.762667847406663,5.782058648896844,5.728768496428246,5.729385327927831,0.0009120457502120871,1.9399921947683474,3.3890230520914777,3.3273399021329197
156,7.839195979899498,5.762927730530292,5.76293686104522,5.78233882118504,5.72903550433553,5.729652276067993,0.0009130514928124001,1.9411090654748442,3.38922261947614,3.3275454462298626
157,7.889447236180905,5.763176363763478,5.763185499995421,5.782597838674346,5.729282291121261,5.729899006279117,0.0009136231943429607,1.942147491086832,3.3894072642216777,3.3277357484360337
158,7.939698492462312,5.763406055158532,5.763415190986087,5.782837177343434,5.729510272634877,5.7301269342874015,0.0009135827554906939,1.9431122184902172,3.3895782523654994,3.3279120871130274
159,7.989949748743719,5.763618132733242,5.763627270511576,5.783058220248402,5.729720775188378,5.73033738628234,0.0009137778334000757,1.944008751515991,3.389735754486445,3.32807464509024
160,8.040201005025127,5.763813846543402,5.763822989768716,5.78326226257401,5.7299150404545305,5.730531603815352,0.0009143225313756886,1.9448416030607873,3.389880608887186,3.3282242728049916
161,8.090452261306533,5.763994367003326,5.764003519382737,5.783450516471543,5.730094230155773,5.730710748489066,0.0009152379410792832,1.9456149468217276,3.3900136847552886,3.3283618514260205
